"Title1","Title2","Authors1","Authors2","Keywords1","Keywords2","Similarity","Label"
"using edge cases to disentangle fairness and solidarity in ai ethics","fmea-ai: ai fairness impact assessment using failure mode and effects analysis","brusseau j","li j,chignell textperiodcenteredm","artificial intelligence,ethics,fairness,philosophy,solidarity","artificial intelligence,ethics,human rights impact assessments,proportional satisfaction of claims,risk analysis","0.32388466042155","1"
"using edge cases to disentangle fairness and solidarity in ai ethics","trustworthy ai: from principles to practices","brusseau j","libo,qipeng,liubo,dishuai,liujingen,peijiquan,yijinfeng,zhoubowen","artificial intelligence,ethics,fairness,philosophy,solidarity","trustworthy ai,accountability,explainability,fairness,generalization,privacy protection,reproducibility,robustness,transparency","0.22188330966826","0"
"using edge cases to disentangle fairness and solidarity in ai ethics","assessing the fairness of ai systems: ai practitioners' processes, challenges, and needs for support","brusseau j","madaio m,egede l,subramonyam h,wortman vaughan j,wallach h","artificial intelligence,ethics,fairness,philosophy,solidarity","ai,fairness,machine learning,software development practices","0.27639761044735","0"
"using edge cases to disentangle fairness and solidarity in ai ethics","ai4people - on good ai governance: 14 priority actions, a s.m.a.r.t. model of governance, and a regulatory toolbox","brusseau j","pagallo u,aurucci p,casanovas p,chatila r,chazerand p,dignum v,luetge c,madelin r,schafer b,valcke p","artificial intelligence,ethics,fairness,philosophy,solidarity","ai4people - on good ai governance: 14 priority actions,artificial intelligence,burkhard schafer,christoph luetge,governance,paola aurucci,patrice chazerand,peggy valcke,pompeu casanovas,raja chatila,regulation,robert madelin,ssrn,ugo pagallo,virginia dignum,a s.m.a.r.t. model of governance,and a regulatory toolbox","0.22648972157169","0"
"using edge cases to disentangle fairness and solidarity in ai ethics","improving fairness of artificial intelligence algorithms in privileged-group selection bias data settings","brusseau j","pessach d,shmueli e","artificial intelligence,ethics,fairness,philosophy,solidarity","algorithmic bias,algorithmic fairness,fairness-aware machine learning,selection bias,semi-supervised learning","0.24786208452399","0"
"using edge cases to disentangle fairness and solidarity in ai ethics","linear versus nonlinear allocation rules in risk sharing under financial fairness","brusseau j","schumacher jm","artificial intelligence,ethics,fairness,philosophy,solidarity","borch theorem,risk sharing,allocation rules,financial fairness,syndicates","0.25222546597799","0"
"using edge cases to disentangle fairness and solidarity in ai ethics","artificial intelligence in human resources management: challenges and a path forward","brusseau j","tambe p,cappelli p,yakubovich v","artificial intelligence,ethics,fairness,philosophy,solidarity","data analysis,decision-making tools,hiring and recruitment,human capital,human resource ethics,information systems","0.24983894161633","0"
"using edge cases to disentangle fairness and solidarity in ai ethics","a framework for social fairness â€“ insights from two algorithmic decision â€“ making controversies in the netherlands","brusseau j","timan t,grommÃ© f","artificial intelligence,ethics,fairness,philosophy,solidarity","ai,fairness,framework,francisca grommÃ©,ssrn,tjerk timan","0.23771982116244","0"
"using edge cases to disentangle fairness and solidarity in ai ethics","artificial intelligence applications for older adults and people with disabilities: balancing safety and autonomy: proceedings of a workshopâ€”in brief","brusseau j","undefined,ta l,cm c","artificial intelligence,ethics,fairness,philosophy,solidarity","europe pmc,europe pubmed central,orcids,rest apis,abstracts,bioinformatics,biological patents,biomedical journals,biomedical research,citation networks,citation search,clinical guidelines,full text,journal articles,life sciences,literature search,open access,research articles,text mining","0.21630692167577","0"
"using edge cases to disentangle fairness and solidarity in ai ethics","ai ethics in industry: a research framework","brusseau j","ville v,kai-kristian k,pekka a","artificial intelligence,ethics,fairness,philosophy,solidarity","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","0.2583084947839","1"
"using edge cases to disentangle fairness and solidarity in ai ethics","why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","brusseau j","wachter s,mittelstadt b,russell c","artificial intelligence,ethics,fairness,philosophy,solidarity","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","0.26405255544841","1"
"using edge cases to disentangle fairness and solidarity in ai ethics","user association and resource allocation in full-duplex relay aided noma systems","brusseau j","wang l,ai y,liu n,fei a","artificial intelligence,ethics,fairness,philosophy,solidarity","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","0.23528988404638","0"
"using edge cases to disentangle fairness and solidarity in ai ethics","artificial intelligence and the public sectorâ€”applications and challenges","brusseau j","wirtz bw,weyerer jc,geyer c","artificial intelligence,ethics,fairness,philosophy,solidarity","ai applications,ai challenges,artificial intelligence,public sector","0.2560900415953","1"
"using edge cases to disentangle fairness and solidarity in ai ethics","the rising tide of artificial intelligence and business automation: developing an ethical framework","brusseau j","wright sa,schultz ae","artificial intelligence,ethics,fairness,philosophy,solidarity","artificial intelligence,automation,business ethics,social contracts theory,stakeholder theory,work displacement","0.26182690887609","1"
"using edge cases to disentangle fairness and solidarity in ai ethics","achieving causal fairness through generative adversarial networks","brusseau j","xu d,wu y,yuan s,zhang l,wu x","artificial intelligence,ethics,fairness,philosophy,solidarity","humans and ai: ethical issues in ai,machine learning: adversarial machine learning,machine learning: learning generative models","0.27052794630179","1"
"using edge cases to disentangle fairness and solidarity in ai ethics","algorithmic fairness in computational medicine","brusseau j","xu j,xiao y,wang wh,ning y,shenkman ea,bian j,wang f","artificial intelligence,ethics,fairness,philosophy,solidarity","algorithmic fairness,computational medicine","0.26259626382005","1"
"using edge cases to disentangle fairness and solidarity in ai ethics","effective exposure amortizing for fair top-k recommendation","brusseau j","yang t,xu z,ai q","artificial intelligence,ethics,fairness,philosophy,solidarity","ccs concepts â€¢ information systems â†’ recommender systems; learning to rank keywords fair ranking,exposure,position bias,top-Ã­ ÂµÃ­Â±Â˜ recommendation","0.22021198417185","0"
"using edge cases to disentangle fairness and solidarity in ai ethics","""zhores"" - petaflops supercomputer for data-driven modeling, machine learning and artificial intelligence installed in skolkovo institute of science and technology","brusseau j","zacharov i,arslanov r,gunin m,stefonishin d,bykov a,pavlov s,panarin o,maliutin a,rykovanov s,fedorov m","artificial intelligence,ethics,fairness,philosophy,solidarity","computer scalability,computing clusters,energy efficiency,high performance computing,high speed networks,parallel computation","0.22273770491803","0"
"using edge cases to disentangle fairness and solidarity in ai ethics","flexible and adaptive fairness-aware learning in non-stationary data streams","brusseau j","zhang w,zhang m,zhang j,liu z,...","artificial intelligence,ethics,fairness,philosophy,solidarity","ai fairness,flexible fairness,online classification","0.28712632594021","0"
